"OrderNumber";"OrderDate";"OrderStatus";"CustomerFirstName";"CustomerLastName";"CustomerEmail";"CategoryName";"ProductName";"SKU";"Quantity";"UnitPrice";"Discount";"LineTotal";"ShippingTotal";"GrandTotal"
"ORD-10578";"2007-06-24 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Grains/Cereals";"Product OVLQI";"SKU-0057";"6";"19.50";"0.000";"117.00";"29.60";"506.60"
"ORD-10578";"2007-06-24 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"20";"18.00";"0.000";"360.00";"29.60";"506.60"
"ORD-10577";"2007-06-23 07:00:00";"delivered";"Tjeerd";"Veninga";"tjeerd.veninga@example.com";"Beverages";"Product BWRLG";"SKU-0075";"20";"7.75";"0.000";"155.00";"25.41";"594.41"
"ORD-10576";"2007-06-23 07:00:00";"delivered";"Jens";"Geschwandtner";"jens.geschwandtner@example.com";"Condiments";"Product VJIEO";"SKU-0044";"21";"19.45";"0.000";"408.45";"18.56";"857.01"
"ORD-10576";"2007-06-23 07:00:00";"delivered";"Jens";"Geschwandtner";"jens.geschwandtner@example.com";"Beverages";"Product HHYDP";"SKU-0001";"10";"18.00";"0.000";"180.00";"18.56";"857.01"
"ORD-10577";"2007-06-23 07:00:00";"delivered";"Tjeerd";"Veninga";"tjeerd.veninga@example.com";"Beverages";"Product LSOFL";"SKU-0039";"10";"18.00";"0.000";"180.00";"25.41";"594.41"
"ORD-10577";"2007-06-23 07:00:00";"delivered";"Tjeerd";"Veninga";"tjeerd.veninga@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"18";"13.00";"0.000";"234.00";"25.41";"594.41"
"ORD-10576";"2007-06-23 07:00:00";"delivered";"Jens";"Geschwandtner";"jens.geschwandtner@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"20";"12.50";"0.000";"250.00";"18.56";"857.01"
"ORD-10575";"2007-06-20 07:00:00";"delivered";"Patrice";"Dupont-Roc";"patrice.dupontroc@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"12";"55.00";"0.000";"660.00";"127.34";"2274.74"
"ORD-10575";"2007-06-20 07:00:00";"delivered";"Patrice";"Dupont-Roc";"patrice.dupontroc@example.com";"Condiments";"Product ICKNK";"SKU-0063";"6";"43.90";"0.000";"263.40";"127.34";"2274.74"
"ORD-10575";"2007-06-20 07:00:00";"delivered";"Patrice";"Dupont-Roc";"patrice.dupontroc@example.com";"Beverages";"Product JYGFE";"SKU-0076";"10";"18.00";"0.000";"180.00";"127.34";"2274.74"
"ORD-10575";"2007-06-20 07:00:00";"delivered";"Patrice";"Dupont-Roc";"patrice.dupontroc@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"30";"34.80";"0.000";"1044.00";"127.34";"2274.74"
"ORD-10574";"2007-06-19 07:00:00";"delivered";"Tjeerd";"Veninga";"tjeerd.veninga@example.com";"Confections";"Product WUXYK";"SKU-0062";"10";"49.30";"0.000";"493.00";"37.60";"801.90"
"ORD-10573";"2007-06-19 07:00:00";"delivered";"John";"Peoples";"john.peoples@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"18";"39.00";"0.000";"702.00";"84.84";"2166.84"
"ORD-10574";"2007-06-19 07:00:00";"delivered";"Tjeerd";"Veninga";"tjeerd.veninga@example.com";"Dairy Product";"Product ASTMN";"SKU-0033";"14";"2.50";"0.000";"35.00";"37.60";"801.90"
"ORD-10573";"2007-06-19 07:00:00";"delivered";"John";"Peoples";"john.peoples@example.com";"Meat/Poultry";"Product BKGEA";"SKU-0053";"25";"32.80";"0.000";"820.00";"84.84";"2166.84"
"ORD-10573";"2007-06-19 07:00:00";"delivered";"John";"Peoples";"john.peoples@example.com";"Beverages";"Product SWNJY";"SKU-0034";"40";"14.00";"0.000";"560.00";"84.84";"2166.84"
"ORD-10574";"2007-06-19 07:00:00";"delivered";"Tjeerd";"Veninga";"tjeerd.veninga@example.com";"Seafood";"Product YZIXQ";"SKU-0040";"2";"18.40";"0.000";"36.80";"37.60";"801.90"
"ORD-10574";"2007-06-19 07:00:00";"delivered";"Tjeerd";"Veninga";"tjeerd.veninga@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"6";"33.25";"0.000";"199.50";"37.60";"801.90"
"ORD-10572";"2007-06-18 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Confections";"Product PAFRH";"SKU-0016";"12";"17.45";"0.100";"188.46";"116.43";"1617.52"
"ORD-10572";"2007-06-18 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Beverages";"Product BWRLG";"SKU-0075";"15";"7.75";"0.100";"104.63";"116.43";"1617.52"
"ORD-10572";"2007-06-18 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Seafood";"Product YZIXQ";"SKU-0040";"50";"18.40";"0.000";"920.00";"116.43";"1617.52"
"ORD-10572";"2007-06-18 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Dairy Product";"Product NUNAW";"SKU-0032";"10";"32.00";"0.100";"288.00";"116.43";"1617.52"
"ORD-10570";"2007-06-17 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"15";"21.00";"0.050";"299.25";"188.99";"2654.24"
"ORD-10570";"2007-06-17 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"60";"38.00";"0.050";"2166.00";"188.99";"2654.24"
"ORD-10571";"2007-06-17 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Produce";"Product PWCJB";"SKU-0014";"11";"23.25";"0.150";"217.39";"26.06";"576.65"
"ORD-10571";"2007-06-17 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"28";"14.00";"0.150";"333.20";"26.06";"576.65"
"ORD-10569";"2007-06-16 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Beverages";"Product JYGFE";"SKU-0076";"30";"18.00";"0.000";"540.00";"58.98";"948.98"
"ORD-10569";"2007-06-16 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"35";"12.50";"0.200";"350.00";"58.98";"948.98"
"ORD-10568";"2007-06-13 07:00:00";"delivered";"Katerina";"Kolesnikova";"katerina.kolesnikova@example.com";"Seafood";"Product YHXGE";"SKU-0010";"5";"31.00";"0.000";"155.00";"6.54";"161.54"
"ORD-10566";"2007-06-12 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"35";"21.00";"0.150";"624.75";"88.40";"1849.40"
"ORD-10567";"2007-06-12 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"40";"55.00";"0.200";"1760.00";"33.97";"2552.97"
"ORD-10566";"2007-06-12 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Beverages";"Product JYGFE";"SKU-0076";"10";"18.00";"0.000";"180.00";"88.40";"1849.40"
"ORD-10567";"2007-06-12 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Produce";"Product APITJ";"SKU-0051";"3";"53.00";"0.000";"159.00";"33.97";"2552.97"
"ORD-10567";"2007-06-12 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"60";"12.50";"0.200";"600.00";"33.97";"2552.97"
"ORD-10566";"2007-06-12 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Seafood";"Product CKEDC";"SKU-0018";"18";"62.50";"0.150";"956.25";"88.40";"1849.40"
"ORD-10565";"2007-06-11 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Beverages";"Product QOGNU";"SKU-0024";"25";"4.50";"0.100";"101.25";"7.15";"647.05"
"ORD-10565";"2007-06-11 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"18";"33.25";"0.100";"538.65";"7.15";"647.05"
"ORD-10564";"2007-06-10 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"16";"39.00";"0.050";"592.80";"13.75";"1247.80"
"ORD-10564";"2007-06-10 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"25";"24.00";"0.050";"570.00";"13.75";"1247.80"
"ORD-10563";"2007-06-10 07:00:00";"delivered";"Euan";"Garden";"euan.garden@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"70";"7.00";"0.000";"490.00";"60.43";"1025.43"
"ORD-10564";"2007-06-10 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"6";"12.50";"0.050";"71.25";"13.75";"1247.80"
"ORD-10563";"2007-06-10 07:00:00";"delivered";"Euan";"Garden";"euan.garden@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"25";"19.00";"0.000";"475.00";"60.43";"1025.43"
"ORD-10562";"2007-06-09 07:00:00";"delivered";"Florian";"Voss";"florian.voss@example.com";"Dairy Product";"Product ASTMN";"SKU-0033";"20";"2.50";"0.100";"45.00";"22.95";"511.65"
"ORD-10562";"2007-06-09 07:00:00";"delivered";"Florian";"Voss";"florian.voss@example.com";"Confections";"Product WUXYK";"SKU-0062";"10";"49.30";"0.100";"443.70";"22.95";"511.65"
"ORD-10561";"2007-06-06 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Produce";"Product APITJ";"SKU-0051";"50";"53.00";"0.000";"2650.00";"242.21";"3086.71"
"ORD-10561";"2007-06-06 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Condiments";"Product VJIEO";"SKU-0044";"10";"19.45";"0.000";"194.50";"242.21";"3086.71"
"ORD-10560";"2007-06-06 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Seafood";"Product LYERX";"SKU-0030";"20";"25.89";"0.000";"517.80";"36.65";"1109.08"
"ORD-10560";"2007-06-06 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Confections";"Product WUXYK";"SKU-0062";"15";"49.30";"0.250";"554.63";"36.65";"1109.08"
"ORD-10559";"2007-06-05 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"18";"24.00";"0.050";"410.40";"8.05";"528.46"
"ORD-10559";"2007-06-05 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Seafood";"Product TTEEX";"SKU-0041";"12";"9.65";"0.050";"110.01";"8.05";"528.46"
"ORD-10558";"2007-06-04 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Meat/Poultry";"Product BKGEA";"SKU-0053";"18";"32.80";"0.000";"590.40";"72.97";"2215.87"
"ORD-10558";"2007-06-04 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Produce";"Product APITJ";"SKU-0051";"20";"53.00";"0.000";"1060.00";"72.97";"2215.87"
"ORD-10558";"2007-06-04 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"30";"7.00";"0.000";"210.00";"72.97";"2215.87"
"ORD-10558";"2007-06-04 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Seafood";"Product WEUJZ";"SKU-0073";"3";"15.00";"0.000";"45.00";"72.97";"2215.87"
"ORD-10558";"2007-06-04 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Confections";"Product EZZPR";"SKU-0047";"25";"9.50";"0.000";"237.50";"72.97";"2215.87"
"ORD-10557";"2007-06-03 07:00:00";"delivered";"George";"Louverdis";"george.louverdis@example.com";"Beverages";"Product BWRLG";"SKU-0075";"20";"7.75";"0.000";"155.00";"96.72";"1249.22"
"ORD-10557";"2007-06-03 07:00:00";"delivered";"George";"Louverdis";"george.louverdis@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"30";"33.25";"0.000";"997.50";"96.72";"1249.22"
"ORD-10556";"2007-06-03 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"24";"34.80";"0.000";"835.20";"9.80";"845.00"
"ORD-10555";"2007-06-02 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Produce";"Product APITJ";"SKU-0051";"20";"53.00";"0.200";"848.00";"252.49";"3196.89"
"ORD-10555";"2007-06-02 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Confections";"Product XKXDO";"SKU-0019";"35";"9.20";"0.200";"257.60";"252.49";"3196.89"
"ORD-10555";"2007-06-02 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"40";"38.00";"0.200";"1216.00";"252.49";"3196.89"
"ORD-10555";"2007-06-02 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Produce";"Product PWCJB";"SKU-0014";"30";"23.25";"0.200";"558.00";"252.49";"3196.89"
"ORD-10555";"2007-06-02 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Beverages";"Product QOGNU";"SKU-0024";"18";"4.50";"0.200";"64.80";"252.49";"3196.89"
"ORD-10553";"2007-05-30 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"30";"12.50";"0.000";"375.00";"149.49";"1695.79"
"ORD-10553";"2007-05-30 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"6";"18.00";"0.000";"108.00";"149.49";"1695.79"
"ORD-10553";"2007-05-30 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Grains/Cereals";"Product CPHFY";"SKU-0022";"24";"21.00";"0.000";"504.00";"149.49";"1695.79"
"ORD-10554";"2007-05-30 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"10";"13.00";"0.050";"123.50";"120.97";"1849.50"
"ORD-10554";"2007-05-30 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Confections";"Product WUXYK";"SKU-0062";"20";"49.30";"0.050";"936.70";"120.97";"1849.50"
"ORD-10553";"2007-05-30 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Confections";"Product PAFRH";"SKU-0016";"14";"17.45";"0.000";"244.30";"149.49";"1695.79"
"ORD-10553";"2007-05-30 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"15";"21.00";"0.000";"315.00";"149.49";"1695.79"
"ORD-10554";"2007-05-30 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Grains/Cereals";"Product JLUDZ";"SKU-0023";"20";"9.00";"0.050";"171.00";"120.97";"1849.50"
"ORD-10554";"2007-05-30 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Confections";"Product PAFRH";"SKU-0016";"30";"17.45";"0.050";"497.33";"120.97";"1849.50"
"ORD-10552";"2007-05-29 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Dairy Product";"Product COAXA";"SKU-0069";"18";"36.00";"0.000";"648.00";"83.22";"963.72"
"ORD-10552";"2007-05-29 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Beverages";"Product BWRLG";"SKU-0075";"30";"7.75";"0.000";"232.50";"83.22";"963.72"
"ORD-10550";"2007-05-28 07:00:00";"delivered";"Rostislav";"Shabalin";"rostislav.shabalin@example.com";"Confections";"Product XKXDO";"SKU-0019";"10";"9.20";"0.000";"92.00";"4.32";"687.62"
"ORD-10551";"2007-05-28 07:00:00";"delivered";"Giorgio";"Cavaglieri";"giorgio.cavaglieri@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"20";"18.00";"0.150";"306.00";"72.95";"1750.25"
"ORD-10551";"2007-05-28 07:00:00";"delivered";"Giorgio";"Cavaglieri";"giorgio.cavaglieri@example.com";"Condiments";"Product VJIEO";"SKU-0044";"40";"19.45";"0.000";"778.00";"72.95";"1750.25"
"ORD-10550";"2007-05-28 07:00:00";"delivered";"Rostislav";"Shabalin";"rostislav.shabalin@example.com";"Condiments";"Product XYZPE";"SKU-0061";"10";"28.50";"0.100";"256.50";"4.32";"687.62"
"ORD-10551";"2007-05-28 07:00:00";"delivered";"Giorgio";"Cavaglieri";"giorgio.cavaglieri@example.com";"Confections";"Product PAFRH";"SKU-0016";"40";"17.45";"0.150";"593.30";"72.95";"1750.25"
"ORD-10550";"2007-05-28 07:00:00";"delivered";"Rostislav";"Shabalin";"rostislav.shabalin@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"8";"39.00";"0.100";"280.80";"4.32";"687.62"
"ORD-10550";"2007-05-28 07:00:00";"delivered";"Rostislav";"Shabalin";"rostislav.shabalin@example.com";"Confections";"Product VJZZH";"SKU-0021";"6";"10.00";"0.100";"54.00";"4.32";"687.62"
"ORD-10549";"2007-05-27 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"55";"12.50";"0.150";"584.38";"171.24";"3725.52"
"ORD-10549";"2007-05-27 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Seafood";"Product AQOKR";"SKU-0045";"100";"9.50";"0.150";"807.50";"171.24";"3725.52"
"ORD-10549";"2007-05-27 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Produce";"Product APITJ";"SKU-0051";"48";"53.00";"0.150";"2162.40";"171.24";"3725.52"
"ORD-10548";"2007-05-26 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Beverages";"Product SWNJY";"SKU-0034";"10";"14.00";"0.250";"105.00";"1.43";"241.53"
"ORD-10548";"2007-05-26 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Seafood";"Product TTEEX";"SKU-0041";"14";"9.65";"0.000";"135.10";"1.43";"241.53"
"ORD-10546";"2007-05-23 07:00:00";"delivered";"Sittichai";"Tuntisangaroon";"sittichai.tuntisangaroon@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"30";"18.00";"0.000";"540.00";"194.72";"3006.72"
"ORD-10546";"2007-05-23 07:00:00";"delivered";"Sittichai";"Tuntisangaroon";"sittichai.tuntisangaroon@example.com";"Produce";"Product HMLNI";"SKU-0007";"10";"30.00";"0.000";"300.00";"194.72";"3006.72"
"ORD-10546";"2007-05-23 07:00:00";"delivered";"Sittichai";"Tuntisangaroon";"sittichai.tuntisangaroon@example.com";"Confections";"Product WUXYK";"SKU-0062";"40";"49.30";"0.000";"1972.00";"194.72";"3006.72"
"ORD-10547";"2007-05-23 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"60";"19.00";"0.000";"1140.00";"178.43";"1971.23"
"ORD-10547";"2007-05-23 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Dairy Product";"Product NUNAW";"SKU-0032";"24";"32.00";"0.150";"652.80";"178.43";"1971.23"
"ORD-10545";"2007-05-22 07:00:00";"delivered";"Anu";"Deshpande";"anu.deshpande@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"10";"21.00";"0.000";"210.00";"11.92";"221.92"
"ORD-10543";"2007-05-21 07:00:00";"delivered";"Marlies";"Dressler";"marlies.dressler@example.com";"Dairy Product";"Product OSFNS";"SKU-0012";"30";"38.00";"0.150";"969.00";"48.17";"1552.67"
"ORD-10544";"2007-05-21 07:00:00";"delivered";"Radoslaw";"Szymczak";"radosaw.szymczak@example.com";"Beverages";"Product XLXQF";"SKU-0067";"7";"14.00";"0.000";"98.00";"24.91";"442.11"
"ORD-10544";"2007-05-21 07:00:00";"delivered";"Radoslaw";"Szymczak";"radosaw.szymczak@example.com";"Produce";"Product OFBNT";"SKU-0028";"7";"45.60";"0.000";"319.20";"24.91";"442.11"
"ORD-10543";"2007-05-21 07:00:00";"delivered";"Marlies";"Dressler";"marlies.dressler@example.com";"Grains/Cereals";"Product JLUDZ";"SKU-0023";"70";"9.00";"0.150";"535.50";"48.17";"1552.67"
"ORD-10542";"2007-05-20 07:00:00";"delivered";"Lolan";"Song";"lolan.song@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"24";"7.45";"0.050";"169.86";"10.95";"480.06"
"ORD-10542";"2007-05-20 07:00:00";"delivered";"Lolan";"Song";"lolan.song@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"15";"21.00";"0.050";"299.25";"10.95";"480.06"
"ORD-10540";"2007-05-19 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Confections";"Product TBTBL";"SKU-0068";"35";"12.50";"0.000";"437.50";"1007.64";"11199.34"
"ORD-10540";"2007-05-19 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Beverages";"Product QDOMO";"SKU-0038";"30";"263.50";"0.000";"7905.00";"1007.64";"11199.34"
"ORD-10541";"2007-05-19 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Beverages";"Product QDOMO";"SKU-0038";"4";"263.50";"0.100";"948.60";"68.65";"2015.17"
"ORD-10541";"2007-05-19 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Condiments";"Product XYWBZ";"SKU-0065";"36";"21.05";"0.100";"682.02";"68.65";"2015.17"
"ORD-10541";"2007-05-19 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"9";"21.50";"0.100";"174.15";"68.65";"2015.17"
"ORD-10540";"2007-05-19 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Confections";"Product HLGZA";"SKU-0026";"40";"31.23";"0.000";"1249.20";"1007.64";"11199.34"
"ORD-10541";"2007-05-19 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Beverages";"Product QOGNU";"SKU-0024";"35";"4.50";"0.100";"141.75";"68.65";"2015.17"
"ORD-10540";"2007-05-19 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Condiments";"Product IMEHJ";"SKU-0003";"60";"10.00";"0.000";"600.00";"1007.64";"11199.34"
"ORD-10539";"2007-05-16 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Dairy Product";"Product ASTMN";"SKU-0033";"15";"2.50";"0.000";"37.50";"12.36";"367.86"
"ORD-10539";"2007-05-16 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Seafood";"Product POXFU";"SKU-0013";"8";"6.00";"0.000";"48.00";"12.36";"367.86"
"ORD-10539";"2007-05-16 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Confections";"Product VJZZH";"SKU-0021";"15";"10.00";"0.000";"150.00";"12.36";"367.86"
"ORD-10539";"2007-05-16 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Confections";"Product FPYPN";"SKU-0049";"6";"20.00";"0.000";"120.00";"12.36";"367.86"
"ORD-10538";"2007-05-15 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Beverages";"Product TOONT";"SKU-0070";"7";"15.00";"0.000";"105.00";"4.87";"144.67"
"ORD-10538";"2007-05-15 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"1";"34.80";"0.000";"34.80";"4.87";"144.67"
"ORD-10537";"2007-05-14 07:00:00";"delivered";"Jacek";"Myrcha";"jacek.myrcha@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"30";"12.50";"0.000";"375.00";"78.85";"1902.65"
"ORD-10536";"2007-05-14 07:00:00";"delivered";"George";"Louverdis";"george.louverdis@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"35";"34.00";"0.250";"892.50";"58.88";"1703.88"
